ID,Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Revision
268513,222,223,Jair Ventura Filho,93,95,93,90,95,53,81,96,94,92,95,94,90,90,82,95,91,82,91,86,87,97,94,92,92,92,95,51,93,47,49,47,87,88,85,60,RW,4,5,Right,"173cm / 5'8""",74kg / 163lb,"RM, ST",,Brazil,Icons,EA FC ICONS,"Technical+, Rapid+, Trickster+, Power Shot, Incisive Pass, Whipped Pass, Flair, First Touch, Quick Step, Trivela, Acrobatic",https://www.futbin.com/25/player/59439/jair-ventura-filho,,,,,,FUT Immortals Icon
54050,223,224,Wayne Rooney,93,93,94,87,91,60,92,94,92,93,93,95,94,94,90,84,83,87,90,88,90,90,90,90,94,93,91,49,94,58,62,49,90,94,90,93,ST,4,5,Right,"176cm / 5'9""",82kg / 181lb,CAM,,England,Icons,EA FC ICONS,"Finesse Shot+, Press Proven+, Low Driven Shot+, Chip Shot, Power Shot, Long Ball Pass, Rapid, First Touch, Relentless, Trivela, Acrobatic",https://www.futbin.com/25/player/59440/wayne-rooney,,,,,,FUT Immortals Icon
31432,224,225,Didier Drogba,93,92,94,83,88,50,91,93,92,95,97,96,88,94,90,86,83,91,85,74,82,88,88,87,92,88,90,51,99,41,44,41,92,91,95,81,ST,5,4,Right,"189cm / 6'2""",88kg / 194lb,,,Côte d'Ivoire,Icons,EA FC ICONS,"Quick Step+, Aerial+, Low Driven Shot+, Finesse Shot, Power Shot, Power Header, Technical, Rapid, First Touch, Press Proven",https://www.futbin.com/25/player/59465/didier-drogba,,,,,,On This Day SBC
243780,225,226,Kang In Lee,93,92,90,92,93,75,82,92,92,95,91,95,84,91,85,92,91,89,92,91,94,93,94,97,91,92,92,80,95,68,77,62,88,90,75,88,RW,4,5,Left,173cm / 5'8',66kg / 146lb,"RM, CM, CAM",24,Korea Republic,Ligue 1 Uber Eats,Paris SG,"Technical+, First Touch+, Finesse Shot, Chip Shot, Pinged Pass, Tiki Taka, Whipped Pass, Rapid, Relentless, Trivela",https://www.futbin.com/25/player/59468/kang-in-lee,,,,,,UCL Live
228702,226,227,Frenkie de Jong,93,90,83,92,93,86,90,89,90,93,87,82,79,84,64,94,83,70,97,95,90,93,92,88,93,94,96,92,80,85,85,86,95,98,86,88,CM,4,5,Right,181cm / 5'11',74kg / 163lb,CDM,27,Netherlands,LALIGA EA SPORTS,FC Barcelona,"Incisive Pass+, Long Ball Pass+, Finesse Shot, Pinged Pass, Tiki Taka, Intercept, Technical, Flair, Press Proven, Trivela",https://www.futbin.com/25/player/59469/frenkie-de-jong,,,,,,UCL Live
273466,227,228,Alyssa Thompson,93,97,89,93,93,60,87,97,97,93,90,90,85,88,80,95,90,83,96,86,97,93,94,94,93,94,91,60,80,54,62,51,93,90,88,80,LW,5,4,Right,"163cm / 5'4""",58kg / 128lb,"LM, RW",20,United States,NWSL,Angel City FC,"Technical+, Press Proven+, Quick Step+, Finesse Shot, Power Shot, Incisive Pass, Whipped Pass, First Touch, Trickster, Relentless",https://www.futbin.com/25/player/59479/alyssa-thompson,,,,,,TOTS Moments
226293,228,229,Nadine Angerer,92,58,22,34,94,24,92,60,57,12,12,59,11,11,23,63,12,18,35,32,20,13,61,61,93,26,64,29,9,27,21,26,73,43,70,52,GK,3,1,Right,"175cm / 5'9""",71kg / 157lb,,,Germany,Icons,EA FC ICONS,"Far Reach+, Cross Claimer",https://www.futbin.com/25/player/31/nadine-angerer,,,,,,Icon
190048,229,230,Gerd Müller,92,87,92,76,85,44,74,92,82,96,97,94,81,94,84,81,66,74,82,66,77,80,83,93,96,89,89,41,94,44,32,31,88,79,75,61,ST,4,4,Right,"176cm / 5'9""",74kg / 163lb,,,Germany,Icons,EA FC ICONS,"Finesse Shot+, First Touch, Trivela, Aerial",https://www.futbin.com/25/player/54448/gerd-muller,,,,,,Icon
230025,230,231,Bobby Charlton,92,90,91,87,91,50,74,91,90,92,91,93,93,87,85,91,82,88,88,89,84,92,91,93,93,89,93,48,78,50,47,31,85,86,68,72,CAM,5,4,Left,"173cm / 5'8""",72kg / 159lb,,,England,Icons,EA FC ICONS,"Power Shot+, Incisive Pass, Long Ball Pass, Technical, First Touch, Quick Step, Trivela",https://www.futbin.com/25/player/54469/bobby-charlton,,,,,,Icon
238380,231,232,Lev Yashin,92,58,26,39,94,22,93,64,53,19,14,56,22,22,45,70,32,29,33,32,24,24,68,63,91,42,68,29,19,20,20,19,85,44,76,59,GK,3,1,Right,189cm / 6'2',82kg / 181lb,,,Russia,Icons,EA FC ICONS,Cross Claimer+,https://www.futbin.com/25/player/54472/lev-yashin,,,,,,Icon
238439,232,233,Paolo Maldini,92,85,55,74,69,95,82,84,85,39,56,72,40,64,53,68,75,30,86,78,40,62,65,68,94,73,94,95,93,94,96,95,83,80,84,78,CB,4,2,Right,"186cm / 6'1""",83kg / 183lb,LB,,Italy,Icons,EA FC ICONS,"Slide Tackle+, Jockey, Intercept, Anticipate, Aerial",https://www.futbin.com/25/player/54481/paolo-maldini,,,,,,Icon
247553,233,234,Manuel Franc. dos Santos,92,89,85,92,94,40,66,90,89,89,87,84,84,83,80,92,93,88,92,90,90,96,93,89,94,94,89,44,65,34,37,34,63,80,64,52,RW,4,5,Right,"169cm / 5'7""",72kg / 159lb,RM,,Brazil,Icons,EA FC ICONS,"Technical+, Flair, Trickster, Quick Step",https://www.futbin.com/25/player/54491/manuel-franc-dos-santos,,,,,,Icon
254642,234,235,Ferenc Puskás,92,90,94,89,91,45,74,91,89,96,95,94,93,92,92,91,86,87,90,87,90,90,90,91,95,93,95,44,74,42,41,38,69,88,75,55,ST,3,4,Left,"172cm / 5'8""",72kg / 159lb,,,Hungary,Icons,EA FC ICONS,"First Touch+, Power Shot, Rapid, Flair, Quick Step, Trivela",https://www.futbin.com/25/player/54498/ferenc-puskas,,,,,,Icon
275276,235,236,Birgit Prinz,92,83,92,80,82,52,88,81,84,94,94,94,89,91,83,84,70,82,87,70,77,83,60,66,90,88,89,45,93,46,53,41,83,82,94,81,ST,4,3,Right,"179cm / 5'10""",77kg / 170lb,,,Germany,Icons,EA FC ICONS,"Aerial+, Power Shot, Power Header, First Touch, Press Proven",https://www.futbin.com/25/player/54519/birgit-prinz,,,,,,Icon
239085,236,237,Erling Haaland,92,89,93,72,82,46,89,81,95,97,97,95,84,91,91,76,60,64,79,68,79,80,78,70,95,84,88,44,84,39,48,30,93,77,94,89,ST,3,3,Left,195cm / 6'4',94kg / 207lb,,24,Norway,Premier League,Manchester City,"Acrobatic+, Power Shot, Power Header, Bruiser, Press Proven",https://www.futbin.com/25/player/55382/erling-haaland,,,,,,PL POTM
246191,237,238,Julián Álvarez,92,89,92,85,89,62,86,90,89,91,94,94,87,85,84,86,82,85,85,82,92,87,91,91,91,91,88,57,78,65,60,50,88,90,82,91,ST,4,4,Right,"170cm / 5'7""",71kg / 157lb,CAM,25,Argentina,LALIGA EA SPORTS,Atlético de Madrid,"Press Proven+, Finesse Shot, Chip Shot, Rapid, Flair",https://www.futbin.com/25/player/55416/julian-alvarez,,,,,,Champions League
227361,238,239,Kadidiatou Diani,92,93,88,84,91,59,82,92,94,94,93,82,87,77,74,87,82,73,90,77,77,90,92,87,89,93,87,58,84,49,62,52,91,83,92,55,RW,4,4,Right,"168cm / 5'6""",64kg / 141lb,"RM, ST",30,France,D1 Arkema,OL,"Quick Step+, Finesse Shot, Technical, Flair, Trivela",https://www.futbin.com/25/player/55432/kadidiatou-diani,,,,,,Champions League
211110,239,240,Paulo Dybala,92,85,89,89,93,48,72,87,83,87,88,88,90,96,92,93,88,92,89,84,94,93,92,93,88,94,92,49,75,38,49,46,84,82,74,53,CAM,3,5,Left,"177cm / 5'10""",75kg / 165lb,ST,31,Argentina,Serie A TIM,AS Roma,"First Touch+, Finesse Shot, Dead Ball, Incisive Pass, Technical, Flair, Trivela",https://www.futbin.com/25/player/55477/paulo-dybala,,,,,,Europa League
231747,240,241,Kylian Mbappé,92,98,91,82,93,37,80,98,98,94,95,91,84,85,85,85,80,71,88,73,82,94,94,83,94,93,89,39,75,27,35,33,90,90,79,66,ST,4,5,Right,"182cm / 6'0""",75kg / 165lb,LW,26,France,LALIGA EA SPORTS,Real Madrid,"Quick Step+, Finesse Shot, Rapid, Flair, Trivela, Acrobatic",https://www.futbin.com/25/player/55520/kylian-mbappe,,,,,,Total Rush
241667,241,242,Aitana Bonmatí Conca,92,82,87,87,92,78,76,83,81,92,92,80,90,71,71,91,75,78,92,91,79,93,94,87,92,92,86,90,55,76,82,68,76,83,76,65,CM,5,4,Right,"162cm / 5'4""",53kg / 117lb,CAM,27,Spain,Liga F,FC Barcelona,"Finesse Shot+, Incisive Pass, Pinged Pass, Tiki Taka, Technical, First Touch, Relentless",https://www.futbin.com/25/player/55661/aitana-bonmati-conca,,,,,,Trailblazers
238794,242,243,Vinícius José de Oliveira Júnior,92,97,86,83,93,32,72,97,97,89,91,83,85,75,73,87,83,64,85,79,81,95,96,86,88,92,85,29,55,35,28,20,77,87,68,61,LW,4,5,Right,"176cm / 5'9""",73kg / 161lb,"LM, ST",24,Brazil,LALIGA EA SPORTS,Real Madrid,"Rapid+, Finesse Shot, Chip Shot, Flair, First Touch, Quick Step, Trivela",https://www.futbin.com/25/player/55753/vinicius-jose-de-oliveira-junior,,,,,,Trailblazers
231866,243,244,Rodrigo Hernández Cascante,92,80,81,88,86,92,87,80,80,77,75,93,90,72,63,88,78,65,95,93,88,85,71,71,94,91,95,90,86,97,92,87,85,93,85,87,CDM,4,4,Right,"191cm / 6'3""",82kg / 181lb,CM,28,Spain,Premier League,Manchester City,"Bruiser+, Power Shot, Long Ball Pass, Tiki Taka, Anticipate, Press Proven, Aerial",https://www.futbin.com/25/player/55826/rodrigo-hernandez-cascante,,,,,,FUT Centurions
227102,244,245,Caroline Graham Hansen,92,91,90,90,92,50,80,92,90,90,90,90,91,85,81,91,92,80,91,86,94,95,96,78,85,92,86,37,75,48,53,51,88,90,78,69,RW,5,5,Right,"175cm / 5'9""",59kg / 130lb,RM,30,Norway,Liga F,FC Barcelona,"Trickster+, Finesse Shot, Technical, Flair, First Touch, Quick Step, Trivela",https://www.futbin.com/25/player/55827/caroline-graham-hansen,,,,,,FUT Centurions
202126,245,246,Harry Kane,92,72,95,86,85,51,86,71,73,96,97,96,91,91,95,88,82,71,88,90,84,84,68,75,96,89,94,44,95,48,48,40,91,79,90,84,ST,4,3,Right,"188cm / 6'2""",86kg / 190lb,,31,England,Bundesliga,FC Bayern München,"Finesse Shot+, Power Header, Incisive Pass, Long Ball Pass, First Touch, Trivela",https://www.futbin.com/25/player/55896/harry-kane,,,,,,Bundes POTM SBC
239085,246,247,Erling Haaland,92,89,93,71,83,46,89,81,95,97,97,95,84,91,91,75,59,63,78,67,78,81,79,71,96,85,89,44,85,39,48,30,93,77,94,89,ST,3,3,Left,"195cm / 6'5""",94kg / 207lb,,24,Norway,Premier League,Manchester City,"Acrobatic+, Power Shot, Power Header, Bruiser, Press Proven",https://www.futbin.com/25/player/55935/erling-haaland,,,,,,IF
245367,247,248,Xavi Simons,92,90,86,91,93,70,80,92,88,86,87,87,89,70,69,92,86,76,94,91,92,94,95,92,90,91,88,74,69,69,71,65,79,91,72,84,CAM,5,5,Right,"179cm / 5'10""",61kg / 134lb,"RW, LW",22,Netherlands,Bundesliga,RB Leipzig,"Finesse Shot+, Tiki Taka+, Incisive Pass, Technical, Flair, First Touch, Trivela",https://www.futbin.com/25/player/55964/xavi-simons,,,,,,FC Pro
231677,248,249,Marcus Rashford,92,96,92,87,92,46,81,95,97,91,91,97,91,86,95,88,85,86,89,82,92,94,89,86,89,93,85,41,91,43,42,34,93,86,84,66,LM,4,5,Right,"186cm / 6'1""",70kg / 154lb,"ST, LW",27,England,Premier League,Manchester Utd,"Power Shot+, Finesse Shot, Whipped Pass, Technical, Flair, Trickster, Quick Step, Relentless",https://www.futbin.com/25/player/56086/marcus-rashford,,,,,,Thunderstruck
238435,249,250,Lothar Matthäus,92,90,89,91,83,92,84,94,87,89,81,97,96,90,95,92,85,93,94,94,78,79,79,81,91,89,91,94,82,91,95,92,74,93,78,92,CM,4,4,Right,"174cm / 5'9""",71kg / 157lb,"CB, CDM",,Germany,Icons,EA FC ICONS,"Power Shot+, Long Ball Pass, Intercept, Anticipate, Rapid, Quick Step, Relentless",https://www.futbin.com/25/player/56107/lothar-matthaus,,,,,,Thunderstruck Icon
237692,250,251,Phil Foden,92,92,91,89,95,62,67,93,92,94,93,94,94,71,69,91,86,78,92,89,92,94,96,96,93,95,93,64,51,66,63,50,69,88,57,67,RW,4,4,Left,"171cm / 5'7""",69kg / 152lb,"RM, CAM, LW",24,England,Premier League,Manchester City,"Technical+, Finesse Shot, Pinged Pass, Whipped Pass, Flair, First Touch, Quick Step",https://www.futbin.com/25/player/56119/phil-foden,,,,,,Thunderstruck
45661,251,252,Raúl González Blanco,92,88,92,83,90,48,74,86,89,96,96,89,88,91,84,95,72,79,90,66,77,87,89,91,93,93,93,40,99,45,45,33,93,89,75,47,ST,4,4,Left,"180cm / 5'11""",68kg / 150lb,,,Spain,Icons,EA FC ICONS,"Finesse Shot+, Chip Shot, Power Shot, Technical, Flair, First Touch, Quick Step, Trivela, Aerial",https://www.futbin.com/25/player/56143/raul-gonzalez-blanco,,,,,,Thunderstruck Icon S
158023,252,253,Lionel Messi,92,86,89,92,95,38,70,90,83,93,89,87,90,90,78,95,85,96,92,91,97,96,93,98,88,96,97,45,68,23,40,28,75,80,73,47,CAM,4,4,Left,"169cm / 5'7""",67kg / 148lb,"RM, RW, ST",37,Argentina,MLS,Inter Miami CF,"Technical+, Finesse Shot, Dead Ball, Incisive Pass, Tiki Taka, Quick Step, Trivela",https://www.futbin.com/25/player/56169/lionel-messi,,,,,,Ultimate Succession
166906,253,254,Franco Baresi,92,78,50,76,71,95,84,75,80,41,46,55,50,51,65,71,64,45,88,86,58,56,74,76,94,87,85,95,90,95,95,95,87,87,80,87,CB,3,2,Right,"176cm / 5'9""",70kg / 154lb,,,Italy,Icons,EA FC ICONS,"Slide Tackle+, Long Ball Pass, Jockey, Intercept, Bruiser",https://www.futbin.com/25/player/56201/franco-baresi,,,,,,Ult Succession Icon
1114,254,255,Roberto Baggio,92,85,83,91,92,42,64,87,83,87,87,73,83,84,85,94,86,90,93,90,93,94,81,82,88,95,85,40,76,40,35,35,68,80,64,42,CAM,4,5,Right,"174cm / 5'9""",73kg / 161lb,,,Italy,Icons,EA FC ICONS,"Technical+, Finesse Shot, Dead Ball, Long Ball Pass, Flair, First Touch, Press Proven",https://www.futbin.com/25/player/56250/roberto-baggio,,,,,,Ult Succession Icon
227125,255,256,Sam Kerr,92,87,90,76,92,45,85,88,86,94,94,87,87,93,72,81,72,70,80,68,78,92,92,84,91,92,93,26,95,47,42,32,90,90,88,72,ST,4,4,Right,"168cm / 5'6""",66kg / 146lb,,31,Australia,Barclays WSL,Chelsea,"Finesse Shot+, Power Header, Rapid, Quick Step, Acrobatic, Aerial",https://www.futbin.com/25/player/56279/sam-kerr,,,,,,Globetrotters
167135,256,257,Carlos Alberto Torres,92,90,66,81,85,92,86,91,89,84,58,85,60,46,84,87,85,35,90,65,66,84,83,80,89,88,83,93,88,91,93,92,84,90,87,80,CB,4,3,Right,180cm / 5'10',76kg / 168lb,RB,,Brazil,Icons,EA FC ICONS,"Relentless+, Anticipate+, Power Shot, Long Ball Pass, Jockey, Intercept",https://www.futbin.com/25/player/56372/carlos-alberto-torres,,,,,,Winter Wildcard ICON
167135,257,258,Carlos Alberto Torres,92,92,66,85,87,89,86,93,91,84,58,85,60,46,84,88,90,37,91,83,71,86,85,80,91,90,85,90,85,88,90,89,84,90,87,80,CDM,4,3,Right,180cm / 5'10',76kg / 168lb,"RB, CB",,Brazil,Icons,EA FC ICONS,"Long Ball Pass+, Anticipate+, Power Shot, Whipped Pass, Jockey, Intercept, Relentless",https://www.futbin.com/25/player/56373/carlos-alberto-torres,,,,,,Winter Wildcard ICON
231747,258,259,Kylian Mbappé,92,98,91,81,93,38,80,98,98,94,95,91,84,85,85,84,79,70,87,72,81,94,94,83,94,93,89,40,77,27,36,34,90,90,79,66,ST,4,5,Right,182cm / 5'11',75kg / 165lb,LW,26,France,LALIGA EA SPORTS,Real Madrid,"Quick Step+, Finesse Shot, Rapid, Flair, Trivela, Acrobatic",https://www.futbin.com/25/player/56393/kylian-mbappe,,,,,,TOTW
4231,259,260,Rivaldo Vítor Borba Ferreira,92,89,90,89,93,44,99,88,89,91,88,93,93,92,87,89,88,92,89,85,95,94,91,80,92,94,93,39,77,39,44,40,99,99,99,99,LW,4,5,Left,186cm / 6'1',75kg / 165lb,"LM, CAM",,Brazil,Icons,EA FC ICONS,"Technical+, Acrobatic+, Finesse Shot, Power Shot, Dead Ball, Flair, First Touch",https://www.futbin.com/25/player/56434/rivaldo-vitor-borba-ferreira,,,,,,Winter Wildcard ICON
252371,260,261,Jude Bellingham,92,83,89,86,91,81,85,84,83,93,92,87,88,79,76,93,68,70,92,92,76,92,85,82,94,92,90,85,78,80,82,80,86,95,79,87,CAM,4,4,Right,"186cm / 6'1""",75kg / 165lb,CM,21,England,LALIGA EA SPORTS,Real Madrid,"Relentless+, Intercept, Slide Tackle, Technical, Flair",https://www.futbin.com/25/player/56454/jude-bellingham,,,,,,LaLiga POTM SBC
227006,261,262,Homare Sawa,92,86,89,92,93,84,77,90,83,93,94,81,91,76,83,92,87,80,95,94,87,93,90,84,93,94,95,84,88,83,87,69,79,93,70,72,CAM,4,5,Right,165cm / 5'4',54kg / 119lb,CM,,Japan,Icons,EA FC ICONS,"Long Ball Pass+, Relentless+, Incisive Pass, Tiki Taka, First Touch, Press Proven, Quick Step",https://www.futbin.com/25/player/56488/homare-sawa,,,,,,Winter Wildcard ICON
227006,262,263,Homare Sawa,92,86,88,93,92,85,77,90,83,92,93,80,90,75,82,93,88,81,96,95,88,92,89,83,92,93,94,85,89,84,88,70,79,93,70,72,CM,5,4,Right,165cm / 5'4',54kg / 119lb,CAM,,Japan,Icons,EA FC ICONS,"Incisive Pass+, Relentless+, Long Ball Pass, Tiki Taka, First Touch, Press Proven, Quick Step",https://www.futbin.com/25/player/56489/homare-sawa,,,,,,Winter Wildcard ICON
241721,263,264,Rafael da Conceição Leão,92,96,87,87,92,46,85,96,96,85,90,87,86,82,75,90,88,70,92,78,86,92,91,90,90,92,88,40,84,42,43,40,92,86,87,76,CAM,4,5,Right,"188cm / 6'2""",81kg / 179lb,"LM, ST, LW",25,Portugal,Serie A TIM,Milano FC,"Quick Step+, Finesse Shot, Incisive Pass, Tiki Taka, Whipped Pass, Rapid, Flair, Trickster",https://www.futbin.com/25/player/56534/rafael-da-conceicao-leao,,,,,,NumeroFUT
188545,264,265,Robert Lewandowski,92,87,92,87,90,50,88,88,87,94,94,92,87,89,93,89,83,91,91,76,86,88,85,87,92,93,91,56,96,41,47,23,95,81,92,84,ST,5,4,Right,"185cm / 6'1""",81kg / 179lb,,36,Poland,LALIGA EA SPORTS,FC Barcelona,"Power Shot+, Finesse Shot, Chip Shot, Power Header, Incisive Pass, First Touch, Trivela",https://www.futbin.com/25/player/56535/robert-lewandowski,,,,,,NumeroFUT
194765,265,266,Antoine Griezmann,92,88,91,92,92,62,80,89,88,93,93,90,91,89,84,92,90,90,93,90,93,91,91,87,92,93,92,61,88,48,65,66,88,90,75,78,RM,4,5,Left,"176cm / 5'9""",73kg / 161lb,"RW, ST",34,France,LALIGA EA SPORTS,Atlético de Madrid,"Finesse Shot+, Chip Shot, Incisive Pass, Whipped Pass, Technical, Rapid, Flair, Trivela, Acrobatic",https://www.futbin.com/25/player/56696/antoine-griezmann,,,,,,NumeroFUT
212622,266,267,Joshua Kimmich,92,88,80,94,90,92,87,90,86,84,75,83,88,75,75,91,96,85,94,96,92,90,90,90,93,90,92,95,82,92,92,91,88,94,80,93,CDM,4,4,Right,"177cm / 5'10""",75kg / 165lb,"RB, CM",30,Germany,Bundesliga,FC Bayern München,"Long Ball Pass+, Anticipate+, Finesse Shot, Whipped Pass, Jockey, Intercept, Press Proven, Relentless",https://www.futbin.com/25/player/56775/joshua-kimmich,,,,,,Flashback SBC
71557,267,268,Gareth Bale,92,98,93,90,93,70,83,97,98,90,91,96,95,91,86,88,90,92,90,88,92,94,90,88,94,92,90,67,91,68,68,62,87,90,83,73,ST,4,5,Left,"186cm / 6'1""",81kg / 179lb,"RM, RW, LW",,Wales,Icons,EA FC ICONS,"Rapid+, Acrobatic+, Finesse Shot, Power Shot, Flair, Quick Step, Aerial",https://www.futbin.com/25/player/56784/gareth-bale,,,,,,TOTY Icon SBC
167198,268,269,Eric Cantona,92,90,92,90,92,55,91,90,90,92,91,94,92,97,90,94,90,88,90,86,92,92,85,85,90,94,96,51,96,43,56,53,91,90,91,93,ST,5,5,Right,"188cm / 6'2""",89kg / 196lb,,,France,Icons,EA FC ICONS,"Chip Shot+, Power Shot+, Incisive Pass, Tiki Taka, Technical, Flair, First Touch, Relentless, Trivela",https://www.futbin.com/25/player/56793/eric-cantona,,,,,,TOTY Icon
227002,269,270,Aya Miyama,92,90,90,90,92,70,83,90,90,90,90,90,92,88,93,92,90,93,90,90,87,91,93,93,88,93,87,70,82,60,76,65,91,95,80,74,LM,5,4,Right,"157cm / 5'2""",52kg / 115lb,"CM, LW",,Japan,Icons,EA FC ICONS,"Finesse Shot+, Dead Ball+, Incisive Pass, Long Ball Pass, Tiki Taka, Whipped Pass, Technical, First Touch, Relentless, Trivela",https://www.futbin.com/25/player/56794/aya-miyama,,,,,,TOTY Icon
238430,270,271,Roberto Carlos da Silva Rocha,92,92,87,88,85,90,91,93,91,80,81,97,96,81,81,78,93,97,88,87,97,81,82,91,97,90,88,95,80,90,90,92,90,95,90,88,LB,3,4,Left,"168cm / 5'6""",69kg / 152lb,LM,,Brazil,Icons,EA FC ICONS,"Dead Ball+, Whipped Pass+, Power Shot, Long Ball Pass, Jockey, Intercept, Anticipate, Rapid, Quick Step, Trivela, Long Throw",https://www.futbin.com/25/player/56795/roberto-carlos-da-silva-rocha,,,,,,TOTY Icon
231478,271,272,Lautaro Martínez,92,86,92,80,91,58,88,88,85,95,96,91,84,95,77,84,73,70,84,78,85,88,93,95,95,92,91,51,90,58,54,47,96,86,88,90,ST,4,4,Right,"174cm / 5'9""",72kg / 159lb,,27,Argentina,Serie A TIM,Lombardia FC,"Finesse Shot+, Relentless+, Power Shot, Technical, Flair, Press Proven",https://www.futbin.com/25/player/57094/lautaro-martinez,,,,,,TOTY Honourable Ment
227324,272,273,Camille Abily,92,86,91,92,91,84,82,88,84,90,90,90,95,94,80,93,84,94,94,93,91,90,87,85,90,95,92,87,70,84,86,83,70,88,81,79,CM,5,4,Right,"168cm / 5'6""",59kg / 130lb,CAM,,France,Icons,EA FC ICONS,"Incisive Pass+, Tiki Taka+, Finesse Shot, Chip Shot, Dead Ball, Technical, Flair, Acrobatic",https://www.futbin.com/25/player/57096/camille-abily,,,,,,TOTY Icon SBC
231432,273,274,Lindsey Horan,92,86,91,93,90,75,87,88,85,93,90,95,92,90,79,94,86,93,96,96,80,90,85,84,92,93,88,80,96,71,71,66,97,90,90,75,CM,4,4,Right,"175cm / 5'9""",67kg / 148lb,CAM,30,United States,D1 Arkema,OL,"Incisive Pass+, Aerial+, Finesse Shot, Power Shot, Dead Ball, Power Header, Long Ball Pass, Tiki Taka, Acrobatic",https://www.futbin.com/25/player/57099/lindsey-horan,,,,,,TOTY Honourable Ment
256630,274,275,Florian Wirtz,92,88,85,92,93,55,75,88,88,91,86,85,86,86,71,95,88,73,95,92,86,94,91,91,92,94,90,49,47,64,54,49,71,94,67,70,CAM,4,5,Right,"177cm / 5'10""",71kg / 157lb,LM,21,Germany,Bundesliga,Leverkusen,"Technical+, Tiki Taka+, Finesse Shot, Chip Shot, Incisive Pass, Flair, First Touch, Trivela",https://www.futbin.com/25/player/57100/florian-wirtz,,,,,,TOTY Honourable Ment
205452,275,276,Antonio Rüdiger,92,87,60,77,77,90,90,80,93,58,45,87,75,38,44,71,71,60,87,84,55,74,80,80,90,77,82,88,87,90,91,90,90,82,92,93,CB,3,3,Right,"190cm / 6'3""",86kg / 190lb,,32,Germany,LALIGA EA SPORTS,Real Madrid,"Block+, Bruiser+, Jockey, Acrobatic, Aerial",https://www.futbin.com/25/player/57101/antonio-rudiger,,,,,,TOTY Honourable Ment
239053,276,277,Federico Valverde,92,92,87,90,90,85,88,89,95,90,83,96,92,80,63,92,87,74,93,94,84,88,84,84,94,94,90,88,68,85,90,85,87,96,86,85,CM,4,4,Right,"182cm / 6'0""",78kg / 172lb,RM,26,Uruguay,LALIGA EA SPORTS,Real Madrid,"Power Shot+, Relentless+, Incisive Pass, Pinged Pass, Long Ball Pass, Rapid, First Touch, Trivela, Acrobatic",https://www.futbin.com/25/player/57102/federico-valverde,,,,,,TOTY Honourable Ment
265536,277,278,Damaris Berta Egurrola Wienke,92,88,84,93,90,86,93,88,88,92,90,80,76,71,76,95,90,66,97,99,78,90,88,87,91,93,90,90,91,85,85,83,93,93,95,86,CM,5,4,Left,"176cm / 5'9""",65kg / 143lb,CDM,25,Netherlands,D1 Arkema,OL,"Press Proven+, Long Ball Pass+, Power Header, Pinged Pass, Intercept, Slide Tackle, Relentless, Aerial",https://www.futbin.com/25/player/57144/damaris-berta-egurrola-wienke,,,,,,UWCL RTTF
201942,278,279,Roberto Firmino Barbosa de Oliveira,92,90,91,90,93,75,86,91,90,95,90,93,92,95,87,91,83,74,96,87,92,93,91,92,91,94,95,77,88,67,83,54,90,91,84,85,CAM,4,5,Right,"181cm / 5'11""",76kg / 168lb,ST,33,Brazil,ROSHN Saudi League,Al Ahli,"First Touch+, Incisive Pass+, Finesse Shot, Power Shot, Pinged Pass, Tiki Taka, Technical, Flair, Trickster",https://www.futbin.com/25/player/57149/roberto-firmino-barbosa-de-oliveira,,,,,,Objectives
191695,279,280,Emilio Butragueño Santos,92,95,92,82,93,43,70,95,95,93,96,90,86,88,82,90,77,80,88,64,83,93,93,91,92,93,90,47,91,35,34,33,87,88,67,53,ST,5,4,Right,"168cm / 5'6""",68kg / 150lb,,,Spain,Icons,EA FC ICONS,"Technical+, Power Shot+, Finesse Shot, Chip Shot, Flair, First Touch, Quick Step, Trivela",https://www.futbin.com/25/player/57176/emilio-butragueno-santos,,,,,,Future Stars Icon
264652,280,281,Bradley Barcola,92,95,87,88,94,50,80,94,95,90,90,87,83,86,78,93,88,70,92,78,88,95,93,88,92,93,93,44,96,38,54,42,95,91,74,75,LW,4,5,Right,"186cm / 6'1""",70kg / 154lb,"LM, RW",22,France,Ligue 1 Uber Eats,Paris SG,"Finesse Shot+, Rapid+, Pinged Pass, Whipped Pass, Technical, Flair, Relentless",https://www.futbin.com/25/player/57434/bradley-barcola,,,,,,Future Stars
